GEM location ID,bus_id
L100000823633,gen4
L100000823635,gen1
L100000823637,gen3
L100000823639,gen1
L100000823640,gen0
L100000823641,gen4
L100000823642,gen4
L100000823643,gen1
L100000823644,gen4
L100000823646,gen1
L100000823647,gen1
L100000823648,gen1
L100000823649,gen4
L100000823650,gen1
L100000823651,gen2
L100000823652,gen2
L100000823653,gen2
L100000823230,gen0
L100000823654,gen4
L100000823655,gen4
L100000823656,gen4
L100000823657,gen4
L100000823658,gen4
L100000823660,gen2
L100000823661,gen2
L100000823662,gen2
L100000823663,gen2
L100000823666,gen1
L100000823667,gen1
L100000823668,gen1
L100000823669,gen4
L100000823670,gen4
L100000823673,gen4
L100000823674,gen0
L100000823675,gen0
L100001003903,gen0
L100000823676,gen1
L100000823677,gen1
L100000824016,gen2
L100000823678,gen4
L100000823679,gen0
L100000823681,gen1
L100000823683,gen1
L100000823684,gen1
L100000823685,gen1
L100001003904,gen1
L100000823686,gen0
L100000823687,gen1
L100000823688,gen4
L100000823689,gen0
L100000823690,gen2
L100000823691,gen4
L100000823693,gen1
L100000823694,gen1
L100000823695,gen1
L100000823696,gen1
L100000823697,gen1
L100000823698,gen1
L100000823699,gen1
L100000823700,gen1
L100000823701,gen1
L100000823702,gen4
L100000823703,gen4
L100000823704,gen4
L100000823705,gen1
L100000823706,gen1
L100000823707,gen1
L100000823708,gen1
L100000823709,gen2
L100000823710,gen0
L100000823711,gen4
L100000823712,gen4
L100000823714,gen4
L100000823715,gen1
L100000823716,gen1
L100000823717,gen1
L100000823718,gen1
L100000823719,gen1
L100000823720,gen1
L100001003905,gen3
L100000823721,gen1
L100000823722,gen0
L100000823723,gen1
L100000823724,gen4
L100000823726,gen0
L100000823727,gen0
L100000823729,gen3
L100000823730,gen3
L100000823731,gen1
L100000823732,gen1
L100000823733,gen1
L100000823734,gen1
L100000823735,gen0
L100000823736,gen4
L100000823737,gen4
L100000823738,gen4
L100000823739,gen1
L100000823740,gen0
L100000823741,gen0
L100000823742,gen1
L100000823743,gen1
L100000823744,gen1
L100000823745,gen4
L100000823747,gen3
L100000823748,gen1
L100000823749,gen1
L100000823750,gen0
L100000823751,gen4
L100000823752,gen0
L100000823753,gen0
L100000823754,gen1
L100000823755,gen4
L100000823756,gen4
L100000823757,gen1
L100000823758,gen4
L100000823759,gen0
L100000823760,gen0
L100000823761,gen1
L100000823762,gen1
L100000823763,gen0
L100000823764,gen0
L100000823765,gen1
L100000823766,gen3
L100000823767,gen1
L100000823768,gen1
L100000823769,gen0
L100000823770,gen0
L100000823771,gen2
L100000823772,gen1
L100000823773,gen0
L100000823774,gen1
L100000823775,gen4
L100000823776,gen2
L100000823777,gen2
L100000823778,gen2
L100000823779,gen3
L100000823780,gen2
L100001003906,gen1
L100000823781,gen2
L100000823782,gen2
L100000823783,gen2
L100000823784,gen4
L100000823785,gen3
L100000823786,gen0
L100000823787,gen1
L100000823788,gen4
L100000823789,gen0
L100000823791,gen3
L100000823792,gen3
L100000823793,gen1
L100000823794,gen0
L100000823796,gen1
L100000823797,gen2
L100000823798,gen2
L100000823799,gen2
L100000823800,gen1
L100000823801,gen4
L100000823802,gen4
L100000823804,gen3
L100000823805,gen4
L100000823806,gen0
L100000823808,gen0
L100000823953,gen3
L100000823809,gen0
L100000823810,gen0
L100000823811,gen0
L100000823812,gen0
L100000823813,gen1
L100000823814,gen1
L100000823815,gen3
L100000823816,gen4
L100000823817,gen4
L100000823818,gen4
L100000823819,gen4
L100000823820,gen1
L100000823746,gen0
L100000823822,gen4
L100000823823,gen4
L100000823824,gen0
L100000823825,gen3
L100000823827,gen2
L100000823828,gen4
L100000823829,gen4
L100000823830,gen4
L100000823831,gen0
L100000823832,gen0
L100000823833,gen4
L100000823837,gen4
L100000823838,gen4
L100000823839,gen4
L100000823840,gen1
L100000823841,gen1
L100000823842,gen1
L100000823843,gen1
L100000823844,gen1
L100000823845,gen4
L100000823846,gen4
L100000823847,gen0
L100001003907,gen0
L100000823848,gen1
L100000823849,gen0
L100000823850,gen0
L100000823851,gen4
L100000823852,gen4
L100000823853,gen0
L100000823855,gen1
L100000823856,gen0
L100000823857,gen1
L100000823859,gen0
L100000823860,gen0
L100000823861,gen1
L100000823862,gen2
L100000823863,gen3
L100000823864,gen1
L100000823866,gen1
L100000823867,gen1
L100000823868,gen4
L100000823870,gen1
L100000823871,gen1
L100000823872,gen1
L100000823873,gen1
L100000823874,gen3
L100000823875,gen1
L100000823876,gen0
L100000823877,gen4
L100000823878,gen0
L100000823879,gen1
L100000823880,gen1
L100000823881,gen1
L100000823882,gen4
L100000823883,gen0
L100000823884,gen4
L100000823885,gen0
L100000823887,gen4
L100000823888,gen4
L100000823889,gen4
L100000823890,gen4
L100000823891,gen4
L100000823892,gen0
L100000823893,gen0
L100000823894,gen0
L100000823895,gen0
L100000823896,gen0
L100000823897,gen0
L100000823898,gen0
L100000823899,gen0
L100000823900,gen4
L100000823901,gen4
L100000823902,gen4
L100000823903,gen4
L100000823904,gen4
L100000823905,gen4
L100000823906,gen4
L100000823910,gen1
L100000823911,gen1
L100000823912,gen1
L100000823913,gen1
L100000823914,gen1
L100000823915,gen1
L100000823916,gen1
L100000823917,gen1
L100000823918,gen1
L100000823919,gen1
L100000823920,gen1
L100000823921,gen1
L100000823922,gen1
L100000823924,gen4
L100000823925,gen4
L100000823926,gen4
L100000823929,gen1
L100000823930,gen4
L100000823931,gen1
L100000823932,gen0
L100000823933,gen2
L100000823934,gen2
L100000823936,gen4
L100000823937,gen4
L100000823938,gen0
L100000823941,gen1
L100000823942,gen3
L100000823943,gen3
L100000823944,gen3
L100000823945,gen3
L100000823946,gen3
L100000823947,gen1
L100000823948,gen4
L100000823949,gen3
L100000823950,gen3
L100000823951,gen3
L100000823952,gen3
L100001003908,gen0
L100000823954,gen1
L100000823956,gen1
L100000823957,gen4
L100000823958,gen1
L100000823959,gen1
L100000823960,gen1
L100000823962,gen1
L100000823963,gen1
L100000823964,gen1
L100000823965,gen0
L100000823967,gen1
L100000823968,gen1
L100000823971,gen4
L100000823972,gen4
L100000823973,gen4
L100000823975,gen4
L100000823976,gen4
L100000823977,gen4
L100000823978,gen4
L100000823979,gen4
L100000823980,gen4
L100000823981,gen4
L100000823982,gen4
L100000823986,gen4
L100000823987,gen1
L100000823988,gen1
L100000823989,gen1
L100000823990,gen3
L100000823991,gen3
L100000823992,gen4
L100000823993,gen2
L100000823994,gen3
L100000823995,gen4
L100000823996,gen3
L100000823997,gen3
L100000823998,gen3
L100000823999,gen3
L100000824000,gen1
L100000824008,gen1
L100000824009,gen1
L100000824010,gen1
L100000824013,gen2
L100000824014,gen2
L100000824015,gen2
L100000824017,gen0
L100000824018,gen4
L100000824019,gen0
L100000824020,gen1
L100000824021,gen1
L100000824022,gen1
L100000824023,gen0
L100000700007,gen1
L100001042936,gen1
L100001042949,gen1
L100001042934,gen1
L100000700051,gen1
L100001042933,gen1
L100001042941,gen1
L100001042932,gen1
L100001042943,gen1
L100001042953,gen1
L100001042935,gen1
L100001042942,gen1
L100001042937,gen1
L100000700126,gen1
L100000700127,gen1
L100001042938,gen1
L100000700128,gen1
L100001042945,gen1
L100001042950,gen1
L100001042951,gen1
L100001042952,gen1
L100001042946,gen1
L100001042947,gen1
L100001042939,gen1
L100001042940,gen1
L100001042944,gen1
L100000700180,gen1
L100000700186,gen1
L100001025686,gen1
L100001046219,gen1
L100000602191,gen2
L100001025698,gen4
L100001023100,gen4
L100000602192,gen4
L100000602193,gen1
L100000602194,gen1
L100001046215,gen4
L100000602195,gen4
L100001025709,gen4
L100000602196,gen4
L100001046217,gen0
L100001025729,gen4
L100001023101,gen4
L100001025732,gen0
L100000602197,gen0
L100000602198,gen4
L100001025710,gen4
L100001025712,gen1
L100000602199,gen4
L100000602200,gen0
L100001046216,gen4
L100001023102,gen4
L100000602201,gen4
L100001025721,gen1
L100001025722,gen4
L100001025723,gen4
L100000602202,gen4
L100000602203,gen4
L100000602204,gen4
L100000602205,gen1
L100000602206,gen1
L100001046228,gen4
L100000602207,gen4
L100000602208,gen4
L100000602209,gen2
L100000602210,gen4
L100001025689,gen1
L100000602211,gen4
L100000602212,gen4
L100001046230,gen4
L100001025730,gen4
L100000602213,gen4
L100001025728,gen4
L100001025724,gen1
L100001025733,gen4
L100000602214,gen1
L100000602215,gen0
L100001025699,gen0
L100000602216,gen4
L100001025683,gen1
L100001025687,gen1
L100001046222,gen1
L100000602217,gen0
L100001025701,gen0
L100000604317,gen0
L100001025726,gen4
L100000602218,gen4
L100001025734,gen4
L100001046220,gen4
L100000602219,gen4
L100000602220,gen0
L100000602221,gen1
L100000602222,gen4
L100000602223,gen4
L100000602224,gen4
L100001046226,gen4
L100001046229,gen4
L100000602225,gen4
L100000602226,gen1
L100000602227,gen1
L100001046221,gen0
L100000602228,gen4
L100000602229,gen4
L100000602230,gen1
L100000602231,gen4
L100001025727,gen4
L100000602232,gen1
L100000602233,gen4
L100001025731,gen4
L100000602234,gen4
L100000602235,gen3
L100000602236,gen0
L100000602237,gen4
L100001023104,gen4
L100001046227,gen4
L100000602238,gen4
L100000602239,gen4
L100000602240,gen4
L100001025681,gen4
L100001023105,gen0
L100001025679,gen4
L100001023103,gen4
